US,2019,9,29,10.00,115.00,5,"USS Ronald Reagan, together with other undefined battleships, appears to be operating in the northeastern Spratly Islands"
CN,2019,8,21,18.23,111.55,4,"New China's supply ship Sansha 2 completed its first voyage from Wenchang city (Hainan) to Sansha city"
CN,2019,7,17,7.51,109.67,3,"The Chinese maritime research vessel intruded into Vietnam's EEZ"
CA,2019,9,10,24.81,119.92,3,"Canadian battleship transited through the Taiwan Strait, heading towards the SCS"
ID/VN,2019,4,27,6.47,106.78,1,"Vietnamese fishing vessel was towed away by Indonesian ship and was sunken within the disputed EEZ between Vietnam and Indo"
CN/VN,2019,7,3,9.42,109.98,1,"At least two, KN 468 and KN 472, left Cam Ranh Bay and have been following the survey ship since July 4."
CN/LR/PH,2019,9,30,15.60,118.68,1,"A ship claiming to be a ""Chinese naval warship"" harassed Greece's Green Aura oil tanker operated by Filipino sailors near Scarborough Shoal."
US,2019,2,10,10.72,115.83,5,"China's foreign ministry expressed anger on Monday over two U.S. warships entering the South China Sea.
 
 
 The Chinese side immediately conducted verification and identification on the U.S. ships and warned them to leave, ministry spokesperson Hua Chunying said at a daily news briefing.
 
 
 The two guided-missile destroyers, USS Spruance and USS Preble, entered China's territorial seas around the Nansha Islands without permission from the Chinese government, said senior colonel Li Huamin, spokesman of the People's Liberation Army Southern Theater Command, on Monday."
CN,2019,6,24,20.70,116.73,4,"The Liaoning group enterd the SCS"
CN,2019,6,21,12.00,113.00,6,"Trung Qu?c tri?n khai t‡u s‚n bay LiÍu Ninh ??n Bi?n ?Ùng, ??ng th?i ?i?u ??ng phi ph·p chi?n ??u c? J-10 ??n qu?n ??o Ho‡ng Sa c?a Vi?t Nam."
CN,2019,9,7,9.56,112.90,1,"Haiyang Dizhi 8 and escort vessels reentered Vietnamese waters"
JP/US,2019,6,10,12.00,113.00,6,"The US aircraft carrier USS Ronald Reagan and Japan's largest battleship JS Izumo, the destroyers JS Murasame and JS Akebono conducted joint exerices in the SCS from June 10-12"
CN,2019,12,16,4.95,109.85,1,"On November 28, CCG 5403 sailed out of port in Hainan Provinceís Sanya, headed south through the Spratly Islands, and turned east. On December 4 it entered the EEZs of Malaysia and then Brunei. The 5403 is a Zhaolai-class patrol ship and at nearly 5,000 tons it is considerably larger than both the coast guard and navy ships that Southeast Asian states might deploy to confront it. It joined the CCG 5202, which had arrived a day earlier. That ship had left the artificial harbor at China-occupied Subi Reef on November 29, made a detour into the northern reaches of Indonesiaís EEZ on December 1-2, and headed for Malaysian waters. At 2,700 tons, the Zhaojun-class 5202 is considerably smaller than the 5403, but it is also much better armed, sporting a 76-mm cannon. For nearly a week, the two ships patrolled first Bruneiís EEZ and then Malaysiaís. The 1,300-ton CMS 2169 was with them during at least some, and perhaps all, of this. Its AIS was detected on December 8 alongside the 5202 and 5403óthe first time it had been picked up since leaving Sanya on November 18. It would continue to only broadcast sporadically for the rest of the operation. If Brunei or Malaysia deployed government vessels to confront this Chinese incursion, they did not broadcast AIS. And unlike Indonesiaís later response, neither went public with evidence of Chinese fishing vessels in their EEZ. But that this coordinated group of law enforcement vessels was already escorting the same fishing boats they would soon lead into Indonesian waters seems very likely. Their patrols in Bruneiís EEZ in particular seem to have no other explanation. On December 9, the 4,000-ton Shucha II-class CCG 5302 sailed from Mischief Reef to join the group in Malaysiaís EEZ. The next day, the 5202 broke away and sailed to Fiery Cross Reef in the Spratlys, presumably to resupply. The others headed southwest, entering waters claimed by Indonesia on December 11. This was more than a week before Indonesian authorities first reported the Chinese fishing presence in its EEZ. From December 11 to 19, the 5203, 5403, and 2169 operated freely in waters claimed by both Indonesia and Malaysia. On December 16, the first and only AIS signal from one of the fishing vessels they were escorting was detected. The Gubeiyu 88603 was seen briefly about 115 nautical miles from Indonesiaís Natuna Besar island."
TW/US,2019,1,21,24.81,119.92,3,"Two US Navy warships sailed through the Taiwan Strait on Thursday and Taiwan said multiple Chinese military jets flew near the southern tip of the self-ruled island to the West Pacific on the same day for a naval training exercise."
ID/VN/others,2019,5,4,-1.27,109.95,2,"Indonesia sank 51 foreign fishing vessels, inclucing 26 ones from Vietnam"
ID/VN,2019,12,30,4.73,107.97,4,"Indonesia arrested 3 Vietnamese fishing vessels"
CN/PH,2019,6,17,7.98,117.05,2,"Four Chinese navy vessels have passed through Palawan waters in June without informing Philippine authorities and disregarded radio warnings of the military, the Western Command said Tuesday."
CN,2019,6,18,7.51,109.08,1,"Haijing 35111 is anchored 40 miles to the west of the Vanguard Bank from June 18. Although the ship was not directly involved in protecting the HD8, it performed provocative activities around the Hakuryu-5 oil rig (block 06-01 belonging to Nam Con Son Project , a joint Vietnamese-Russian project)"
RU/VN,2019,12,,11.89,109.17,2,"Rescue ship Igor Belousov to participate in joint Russian-Vietnamese exercise"
JP/US,2019,6,12,12.00,113.00,6,"The Akebono escort ship jointly trained with US military vessels"
CN/VN,2019,11,7,23.04,113.52,1,"Six heavily armed coastguards vessels ñ two Chinese and four Vietnamese ñ have been eyeing each other in patrols around Vanguard Bank in the Spratly group of islands."
ID/VN,2019,4,10,4.73,107.97,4,"Together with arrests in Malacca Strait, ships from the Ministry of Maritime Affairs and Fisheries arrested 4 Vietnamese fishing ships."
CN/PH,2019,9,,9.73,115.86,2,"A Chinese Coast Guard (CCG) ship blocked Filipino vessels conducting a resupply mission to a Philippine Navy ship stationed in the West Philippine Sea."
CN/VN,2019,3,6,16.25,111.63,1,"Chinese vessel No. 44101 fired water cannon at Vietnamese fishing boat QNg 90819 TS. The boat sank after hitting rocks while it was being chased. Vietnamese fishing boat QNg 90620 rescued Vietnamese fishing boat QNg 90819 TS. From China: the Vietnamese fishing boat had sunk when the Chinese vessel approached, and the Chinese crew rescued the fishermen."
CN/MY,2019,8,4,5.68,112.48,3,"China's survey ship approached near North Luconia Shoals in Malaysia's EEZ"
CN,2019,7,4,24.54,118.09,1,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
 
 
 On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission"
US,2019,8,28,9.90,115.53,2,"USS Wayne E. Meye traveled within 12 nautical miles (14 miles/22 km) of Fiery Cross and Mischief Reefs"
ID/VN,2019,4,13,5.04,110.50,1,"A Indonesian navy ship apprehended two Vietnamese fishing vessels in the North Natuna Sea"
JP/PH,2019,7,3,14.90,120.23,2,"One of Japanís largest warships, the helicopter carrier Izumo, offers a glimpse of where its military is headed: for the first time, troops from a newly formed amphibious brigade of Japanís army took part in an extended naval deployment in Subic Philippines."
CN,2019,12,10,7.25,111.36,4,"On November 28, CCG 5403 sailed out of port in Hainan Provinceís Sanya, headed south through the Spratly Islands, and turned east. On December 4 it entered the EEZs of Malaysia and then Brunei. The 5403 is a Zhaolai-class patrol ship and at nearly 5,000 tons it is considerably larger than both the coast guard and navy ships that Southeast Asian states might deploy to confront it. It joined the CCG 5202, which had arrived a day earlier. That ship had left the artificial harbor at China-occupied Subi Reef on November 29, made a detour into the northern reaches of Indonesiaís EEZ on December 1-2, and headed for Malaysian waters. At 2,700 tons, the Zhaojun-class 5202 is considerably smaller than the 5403, but it is also much better armed, sporting a 76-mm cannon. For nearly a week, the two ships patrolled first Bruneiís EEZ and then Malaysiaís. The 1,300-ton CMS 2169 was with them during at least some, and perhaps all, of this. Its AIS was detected on December 8 alongside the 5202 and 5403óthe first time it had been picked up since leaving Sanya on November 18. It would continue to only broadcast sporadically for the rest of the operation. If Brunei or Malaysia deployed government vessels to confront this Chinese incursion, they did not broadcast AIS. And unlike Indonesiaís later response, neither went public with evidence of Chinese fishing vessels in their EEZ. But that this coordinated group of law enforcement vessels was already escorting the same fishing boats they would soon lead into Indonesian waters seems very likely. Their patrols in Bruneiís EEZ in particular seem to have no other explanation. On December 9, the 4,000-ton Shucha II-class CCG 5302 sailed from Mischief Reef to join the group in Malaysiaís EEZ. The next day, the 5202 broke away and sailed to Fiery Cross Reef in the Spratlys, presumably to resupply. The others headed southwest, entering waters claimed by Indonesia on December 11. This was more than a week before Indonesian authorities first reported the Chinese fishing presence in its EEZ. From December 11 to 19, the 5203, 5403, and 2169 operated freely in waters claimed by both Indonesia and Malaysia. On December 16, the first and only AIS signal from one of the fishing vessels they were escorting was detected. The Gubeiyu 88603 was seen briefly about 115 nautical miles from Indonesiaís Natuna Besar island."
JP/US,2019,6,19,12.00,113.00,6,"US aircraft carrier USS Ronald Reagan and Japan's largest battleship - helicopter carrier/destroyer JS Izumo conducted their 2nd joint exercise in the SCS from June 19-20"
AU/CN,2019,5,,12.00,113.00,6,"Australian military aircraft targeted with lasers during South China Sea flights, forcing the pilots to temporarily return to their ship for medical check-ups. The incidents occurred as Australian warships were completing Indo-Pacific Endeavour 2019. Australian military officials believe the laser attacks on the Navy helicopters came from fishing boats, but it has not yet been formally confirmed if the vessels were Chinese flagged."
